fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-10-31,2025,octubre,T4,España,Total Nacional. Donación. Total viviendas. Número,2057.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Compraventa. Total viviendas. Número,58546.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Total. Total viviendas. Número,18150.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Permuta. Total viviendas. Número,14.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Otros. Total viviendas. Número,2695.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Herencia. Total viviendas. Número,3075.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Donación. Total viviendas. Número,378.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Compraventa. Total viviendas. Número,11988.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Total. Total viviendas. Número,106803.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Permuta. Total viviendas. Número,138.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Otros. Total viviendas. Número,17170.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Herencia. Total viviendas. Número,19508.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Donación. Total viviendas. Número,2198.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Compraventa. Total viviendas. Número,67789.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Total. Total viviendas. Número,20608.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Permuta. Total viviendas. Número,28.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Otros. Total viviendas. Número,3026.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Herencia. Total viviendas. Número,3328.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Donación. Total viviendas. Número,413.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Compraventa. Total viviendas. Número,13813.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Total. Total viviendas. Número,98544.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Permuta. Total viviendas. Número,106.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Otros. Total viviendas. Número,15559.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Herencia. Total viviendas. Número,17173.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Donación. Total viviendas. Número,1912.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Compraventa. Total viviendas. Número,63794.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Total. Total viviendas. Número,19303.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Permuta. Total viviendas. Número,27.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Otros. Total viviendas. Número,3257.0,Vivienda
