fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-07-31,2025,julio,T3,España,Total Nacional. Energía. Índice. Base 2011,122.789,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Cobre. Índice. Base 2011,134.969,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Ceramica. Índice. Base 2011,147.672,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Cemento. Índice. Base 2011,150.804,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Aridos y rocas. Índice. Base 2011,131.5,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Aluminio. Índice. Base 2011,141.586,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Acero. Base 2011. Índice,126.066,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Vidrio. Índice. Base 2011,143.562,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Productos quimicos. Índice. Base 2011,132.305,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Productos plásticos. Índice. Base 2011,128.143,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Materiales explosivos. Índice. Base 2011,137.465,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,120.092,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Madera. Índice. Base 2011,140.349,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Ligantes. Base 2011. Índice,137.129,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Energía. Índice. Base 2011,124.96,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Cobre. Índice. Base 2011,131.741,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Ceramica. Índice. Base 2011,147.468,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Cemento. Índice. Base 2011,151.418,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Aridos y rocas. Índice. Base 2011,131.476,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Aluminio. Índice. Base 2011,140.406,Índice
2025-06-30,2025,junio,T2,España,Total Nacional. Acero. Base 2011. Índice,126.469,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Vidrio. Índice. Base 2011,143.773,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Productos quimicos. Índice. Base 2011,132.115,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Productos plásticos. Índice. Base 2011,128.389,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Materiales explosivos. Índice. Base 2011,135.031,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,120.822,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Madera. Índice. Base 2011,140.34,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Ligantes. Base 2011. Índice,135.81,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Energía. Índice. Base 2011,122.245,Índice
