periodo,anio,trimestre,ambito,indicador,valor,unidad
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Females,4.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Males,3.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Total,3.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Females,3.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Males,3.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Total,3.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Females,4.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Males,4.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Total,4.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Females,3.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Males,3.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Total,3.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Females,4.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Males,4.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Total,4.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Females,5.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Males,5.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Total,5.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Females,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Males,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Total,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Females,6.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Males,4.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Total,5.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Females,2.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Males,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Total,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Females,3.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Males,3.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Total,3.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Total. Females,33.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Total. Males,32.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Total. Total,33.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Females,23.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Males,24.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Total,24.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Females,24.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Males,27.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Total,25.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Females,33.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Males,34.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Total,34.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Females,35.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Males,36.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Total,35.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Females,25.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Males,29.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Total,27.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Females,35.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Males,36.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Total,35.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Females,36.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Males,38.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Total,37.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 18 to 24 years. Females,39.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 18 to 24 years. Males,39.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 18 to 24 years. Total,39.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Females,36.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Males,36.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Total,36.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Females,43.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Males,42.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Total,43.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Females,42.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Males,42.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Total,42.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Females,40.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Males,42.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Total,41.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Females,24.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Males,27.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Total,25.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Females,34.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Males,28.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Total,32.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Females,25.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Males,26.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Total,26.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Females,29.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Males,29.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Total,29.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Total. Females,9.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Total. Males,8.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Total. Total,8.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Females,7.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Males,7.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Total,7.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Females,7.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Males,7.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Total,7.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Females,9.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Males,9.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Total,9.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Females,10.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Males,9.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Total,10.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Females,7.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Males,7.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Total,7.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Females,10.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Males,9.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Total,10.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Females,10.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Males,10.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Total,10.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 18 to 24 years. Females,11.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 18 to 24 years. Males,10.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 18 to 24 years. Total,11.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Females,9.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Males,8.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Total,8.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Females,12.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Males,11.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Total,12.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Females,11.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Males,11.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Total,11.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Females,10.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Males,10.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Total,10.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Females,7.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Males,7.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Total,7.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. 65 years or over. Females,11.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. 65 years or over. Males,7.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. 65 years or over. Total,9.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Less than 18 years. Females,7.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Less than 18 years. Males,7.6,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Less than 18 years. Total,7.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Less than 6 years. Females,8.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Less than 6 years. Males,8.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Total. Less than 6 years. Total,8.1,Percentage
2023,2023,,España,Percentage. Above 60%. Total. Females,2.3,Percentage
2023,2023,,España,Percentage. Above 60%. Total. Males,2.4,Percentage
2023,2023,,España,Percentage. Above 60%. Total. Total,2.3,Percentage
2023,2023,,España,Percentage. Above 60%. From 12 to 17 years. Females,1.7,Percentage
2023,2023,,España,Percentage. Above 60%. From 12 to 17 years. Males,1.0,Percentage
2023,2023,,España,Percentage. Above 60%. From 12 to 17 years. Total,1.4,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 19 years. Females,1.6,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 19 years. Males,0.8,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 19 years. Total,1.2,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 24 years. Females,1.3,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 24 years. Males,1.0,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 24 years. Total,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 29 years. Females,2.6,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 29 years. Males,2.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 15 to 29 years. Total,2.3,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 19 years. Females,1.3,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 19 years. Males,0.9,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 19 years. Total,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 24 years. Females,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 24 years. Males,1.0,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 24 years. Total,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 29 years. Females,2.6,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 29 years. Males,2.2,Percentage
2023,2023,,España,Percentage. Above 60%. From 16 to 29 years. Total,2.4,Percentage
2023,2023,,España,Percentage. Above 60%. From 18 to 24 years. Females,1.3,Percentage
2023,2023,,España,Percentage. Above 60%. From 18 to 24 years. Males,0.9,Percentage
2023,2023,,España,Percentage. Above 60%. From 18 to 24 years. Total,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 18 to 64 years. Females,2.7,Percentage
2023,2023,,España,Percentage. Above 60%. From 18 to 64 years. Males,2.9,Percentage
2023,2023,,España,Percentage. Above 60%. From 18 to 64 years. Total,2.8,Percentage
2023,2023,,España,Percentage. Above 60%. From 20 to 24 years. Females,1.0,Percentage
2023,2023,,España,Percentage. Above 60%. From 20 to 24 years. Males,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 20 to 24 years. Total,1.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 20 to 29 years. Females,3.0,Percentage
2023,2023,,España,Percentage. Above 60%. From 20 to 29 years. Males,2.6,Percentage
2023,2023,,España,Percentage. Above 60%. From 20 to 29 years. Total,2.8,Percentage
2023,2023,,España,Percentage. Above 60%. From 25 to 29 years. Females,5.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 25 to 29 years. Males,4.1,Percentage
2023,2023,,España,Percentage. Above 60%. From 25 to 29 years. Total,4.5,Percentage
2023,2023,,España,Percentage. Above 60%. From 6 to 11 years. Females,2.0,Percentage
2023,2023,,España,Percentage. Above 60%. From 6 to 11 years. Males,2.3,Percentage
2023,2023,,España,Percentage. Above 60%. From 6 to 11 years. Total,2.2,Percentage
2023,2023,,España,Percentage. Above 60%. 65 years or over. Females,1.6,Percentage
2023,2023,,España,Percentage. Above 60%. 65 years or over. Males,0.8,Percentage
2023,2023,,España,Percentage. Above 60%. 65 years or over. Total,1.2,Percentage
2023,2023,,España,Percentage. Above 60%. Less than 18 years. Females,1.6,Percentage
2023,2023,,España,Percentage. Above 60%. Less than 18 years. Males,1.7,Percentage
2023,2023,,España,Percentage. Above 60%. Less than 18 years. Total,1.7,Percentage
2023,2023,,España,Percentage. Above 60%. Less than 6 years. Females,1.0,Percentage
2023,2023,,España,Percentage. Above 60%. Less than 6 years. Males,1.9,Percentage
2023,2023,,España,Percentage. Above 60%. Less than 6 years. Total,1.4,Percentage
2023,2023,,España,Percentage. Below 60%. Total. Females,31.9,Percentage
2023,2023,,España,Percentage. Below 60%. Total. Males,31.5,Percentage
2023,2023,,España,Percentage. Below 60%. Total. Total,31.7,Percentage
2023,2023,,España,Percentage. Below 60%. From 12 to 17 years. Females,29.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 12 to 17 years. Males,29.5,Percentage
2023,2023,,España,Percentage. Below 60%. From 12 to 17 years. Total,29.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 19 years. Females,22.0,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 19 years. Males,29.3,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 19 years. Total,25.9,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 24 years. Females,21.9,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 24 years. Males,26.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 24 years. Total,24.4,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 29 years. Females,25.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 29 years. Males,27.9,Percentage
2023,2023,,España,Percentage. Below 60%. From 15 to 29 years. Total,26.8,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 19 years. Females,22.8,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 19 years. Males,28.9,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 19 years. Total,26.1,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 24 years. Females,22.2,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 24 years. Males,26.1,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 24 years. Total,24.3,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 29 years. Females,26.2,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 29 years. Males,27.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 16 to 29 years. Total,27.0,Percentage
2023,2023,,España,Percentage. Below 60%. From 18 to 24 years. Females,21.0,Percentage
2023,2023,,España,Percentage. Below 60%. From 18 to 24 years. Males,25.7,Percentage
2023,2023,,España,Percentage. Below 60%. From 18 to 24 years. Total,23.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 18 to 64 years. Females,33.5,Percentage
2023,2023,,España,Percentage. Below 60%. From 18 to 64 years. Males,32.2,Percentage
2023,2023,,España,Percentage. Below 60%. From 18 to 64 years. Total,32.9,Percentage
2023,2023,,España,Percentage. Below 60%. From 20 to 24 years. Females,21.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 20 to 24 years. Males,23.1,Percentage
2023,2023,,España,Percentage. Below 60%. From 20 to 24 years. Total,22.4,Percentage
2023,2023,,España,Percentage. Below 60%. From 20 to 29 years. Females,28.3,Percentage
2023,2023,,España,Percentage. Below 60%. From 20 to 29 years. Males,26.7,Percentage
2023,2023,,España,Percentage. Below 60%. From 20 to 29 years. Total,27.5,Percentage
2023,2023,,España,Percentage. Below 60%. From 25 to 29 years. Females,36.5,Percentage
2023,2023,,España,Percentage. Below 60%. From 25 to 29 years. Males,33.3,Percentage
2023,2023,,España,Percentage. Below 60%. From 25 to 29 years. Total,35.0,Percentage
2023,2023,,España,Percentage. Below 60%. From 6 to 11 years. Females,33.3,Percentage
2023,2023,,España,Percentage. Below 60%. From 6 to 11 years. Males,37.6,Percentage
2023,2023,,España,Percentage. Below 60%. From 6 to 11 years. Total,35.5,Percentage
2023,2023,,España,Percentage. Below 60%. 65 years or over. Females,26.2,Percentage
2023,2023,,España,Percentage. Below 60%. 65 years or over. Males,21.6,Percentage
2023,2023,,España,Percentage. Below 60%. 65 years or over. Total,24.4,Percentage
2023,2023,,España,Percentage. Below 60%. Less than 18 years. Females,33.4,Percentage
2023,2023,,España,Percentage. Below 60%. Less than 18 years. Males,35.2,Percentage
2023,2023,,España,Percentage. Below 60%. Less than 18 years. Total,34.4,Percentage
2023,2023,,España,Percentage. Below 60%. Less than 6 years. Females,39.4,Percentage
2023,2023,,España,Percentage. Below 60%. Less than 6 years. Males,41.4,Percentage
2023,2023,,España,Percentage. Below 60%. Less than 6 years. Total,40.4,Percentage
2023,2023,,España,Percentage. Total. Total. Females,8.4,Percentage
2023,2023,,España,Percentage. Total. Total. Males,8.0,Percentage
2023,2023,,España,Percentage. Total. Total. Total,8.2,Percentage
2023,2023,,España,Percentage. Total. From 12 to 17 years. Females,10.1,Percentage
2023,2023,,España,Percentage. Total. From 12 to 17 years. Males,10.7,Percentage
2023,2023,,España,Percentage. Total. From 12 to 17 years. Total,10.4,Percentage
2023,2023,,España,Percentage. Total. From 15 to 19 years. Females,7.2,Percentage
2023,2023,,España,Percentage. Total. From 15 to 19 years. Males,9.2,Percentage
2023,2023,,España,Percentage. Total. From 15 to 19 years. Total,8.3,Percentage
2023,2023,,España,Percentage. Total. From 15 to 24 years. Females,6.2,Percentage
2023,2023,,España,Percentage. Total. From 15 to 24 years. Males,7.7,Percentage
2023,2023,,España,Percentage. Total. From 15 to 24 years. Total,7.0,Percentage
2023,2023,,España,Percentage. Total. From 15 to 29 years. Females,7.5,Percentage
2023,2023,,España,Percentage. Total. From 15 to 29 years. Males,7.8,Percentage
2023,2023,,España,Percentage. Total. From 15 to 29 years. Total,7.7,Percentage
2023,2023,,España,Percentage. Total. From 16 to 19 years. Females,7.0,Percentage
2023,2023,,España,Percentage. Total. From 16 to 19 years. Males,9.1,Percentage
2023,2023,,España,Percentage. Total. From 16 to 19 years. Total,8.1,Percentage
2023,2023,,España,Percentage. Total. From 16 to 24 years. Females,6.0,Percentage
2023,2023,,España,Percentage. Total. From 16 to 24 years. Males,7.5,Percentage
2023,2023,,España,Percentage. Total. From 16 to 24 years. Total,6.8,Percentage
2023,2023,,España,Percentage. Total. From 16 to 29 years. Females,7.5,Percentage
2023,2023,,España,Percentage. Total. From 16 to 29 years. Males,7.7,Percentage
2023,2023,,España,Percentage. Total. From 16 to 29 years. Total,7.6,Percentage
2023,2023,,España,Percentage. Total. From 18 to 24 years. Females,5.5,Percentage
2023,2023,,España,Percentage. Total. From 18 to 24 years. Males,6.8,Percentage
2023,2023,,España,Percentage. Total. From 18 to 24 years. Total,6.2,Percentage
2023,2023,,España,Percentage. Total. From 18 to 64 years. Females,8.6,Percentage
2023,2023,,España,Percentage. Total. From 18 to 64 years. Males,8.1,Percentage
2023,2023,,España,Percentage. Total. From 18 to 64 years. Total,8.3,Percentage
2023,2023,,España,Percentage. Total. From 20 to 24 years. Females,5.1,Percentage
2023,2023,,España,Percentage. Total. From 20 to 24 years. Males,6.2,Percentage
2023,2023,,España,Percentage. Total. From 20 to 24 years. Total,5.7,Percentage
2023,2023,,España,Percentage. Total. From 20 to 29 years. Females,7.7,Percentage
2023,2023,,España,Percentage. Total. From 20 to 29 years. Males,7.1,Percentage
2023,2023,,España,Percentage. Total. From 20 to 29 years. Total,7.4,Percentage
2023,2023,,España,Percentage. Total. From 25 to 29 years. Females,10.4,Percentage
2023,2023,,España,Percentage. Total. From 25 to 29 years. Males,8.1,Percentage
2023,2023,,España,Percentage. Total. From 25 to 29 years. Total,9.2,Percentage
2023,2023,,España,Percentage. Total. From 6 to 11 years. Females,10.1,Percentage
2023,2023,,España,Percentage. Total. From 6 to 11 years. Males,11.6,Percentage
2023,2023,,España,Percentage. Total. From 6 to 11 years. Total,10.9,Percentage
2023,2023,,España,Percentage. Total. 65 years or over. Females,6.6,Percentage
2023,2023,,España,Percentage. Total. 65 years or over. Males,4.1,Percentage
2023,2023,,España,Percentage. Total. 65 years or over. Total,5.5,Percentage
2023,2023,,España,Percentage. Total. Less than 18 years. Females,10.5,Percentage
2023,2023,,España,Percentage. Total. Less than 18 years. Males,11.7,Percentage
2023,2023,,España,Percentage. Total. Less than 18 years. Total,11.1,Percentage
2023,2023,,España,Percentage. Total. Less than 6 years. Females,11.4,Percentage
2023,2023,,España,Percentage. Total. Less than 6 years. Males,13.1,Percentage
2023,2023,,España,Percentage. Total. Less than 6 years. Total,12.3,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. Total. Females,4.1,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. Total. Males,3.6,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. Total. Total,3.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Females,2.0,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Males,2.2,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Total,2.1,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Females,2.0,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Males,2.2,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Total,2.1,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Females,2.9,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Males,2.7,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Total,2.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Females,3.7,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Males,3.5,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Total,3.6,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Females,2.1,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Males,1.9,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Total,2.0,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Females,3.0,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Males,2.6,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Total,2.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Females,3.9,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Males,3.6,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Total,3.7,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Females,3.4,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Males,3.0,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Total,3.2,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Females,3.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Males,3.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Total,3.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Females,3.8,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Males,3.2,Percentage
2022,2022,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Total,3.5,Percentage
