fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2026-02-28,2026,febrero,T1,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,-21.52,Tasas
2026-02-28,2026,febrero,T1,España,Construcción. Variación anual. Datos ajustados de calendario,-11.6,Tasas
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Índice. Datos ajustados de calendario,52.3,Índice
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,14.9,Tasas
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,-54.134,Tasas
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-45.7,Tasas
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,144.4,Índice
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,12.6,Tasas
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,-8.152,Tasas
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,-4.5,Tasas
2026-01-31,2026,enero,T1,España,Ingeniería civil. Índice. Datos ajustados de calendario,64.0,Índice
2026-01-31,2026,enero,T1,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,7.3,Tasas
2026-01-31,2026,enero,T1,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-21.675,Tasas
2026-01-31,2026,enero,T1,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-27.1,Tasas
2026-01-31,2026,enero,T1,España,Construcción. Índice. Datos ajustados de calendario,92.6,Índice
2026-01-31,2026,enero,T1,España,Construcción. Variación mensual. Datos ajustados de calendario,7.1,Tasas
2026-01-31,2026,enero,T1,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,-26.546,Tasas
2026-01-31,2026,enero,T1,España,Construcción. Variación anual. Datos ajustados de calendario,-23.6,Tasas
2026-01-31,2026,enero,T1,España,Construcción de edificios. Índice. Datos ajustados de calendario,45.5,Índice
2026-01-31,2026,enero,T1,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,2.7,Tasas
2026-01-31,2026,enero,T1,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,-57.931,Tasas
2026-01-31,2026,enero,T1,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-56.2,Tasas
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,128.3,Índice
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,5.5,Tasas
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,-10.142,Tasas
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,-6.9,Tasas
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Índice. Datos ajustados de calendario,59.6,Índice
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,-49.2,Tasas
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-14.882,Tasas
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-14.9,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción. Índice. Datos ajustados de calendario,86.5,Índice
2025-12-31,2025,diciembre,T4,España,Construcción. Variación mensual. Datos ajustados de calendario,-40.4,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,-29.5,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción. Variación anual. Datos ajustados de calendario,-29.5,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Índice. Datos ajustados de calendario,44.3,Índice
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,-63.2,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,-59.585,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-59.6,Tasas
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,121.6,Índice
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,-24.6,Tasas
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,-13.364,Tasas
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,-13.4,Tasas
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Índice. Datos ajustados de calendario,117.3,Índice
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,12.7,Tasas
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-7.517,Tasas
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-7.4,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción. Índice. Datos ajustados de calendario,145.2,Índice
2025-11-30,2025,noviembre,T4,España,Construcción. Variación mensual. Datos ajustados de calendario,14.1,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,24.179,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción. Variación anual. Datos ajustados de calendario,10.1,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Índice. Datos ajustados de calendario,120.4,Índice
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,28.4,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,2.807,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-12.1,Tasas
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,161.4,Índice
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,6.1,Tasas
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,31.449,Tasas
