fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-09-30,2025,septiembre,T3,Andalucía,General. Compraventa. Número,13813.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Vivienda segunda mano. Compraventa. Número,49971.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Vivienda protegida. Compraventa. Número,4388.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Vivienda nueva. Compraventa. Número,13823.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. Vivienda libre. Compraventa. Número,59406.0,Vivienda
2025-08-31,2025,agosto,T3,España,Total Nacional. General. Compraventa. Número,63794.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Vivienda segunda mano. Compraventa. Número,9418.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Vivienda protegida. Compraventa. Número,1021.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Vivienda nueva. Compraventa. Número,3166.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Vivienda libre. Compraventa. Número,11563.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,General. Compraventa. Número,12584.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Vivienda segunda mano. Compraventa. Número,37574.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Vivienda protegida. Compraventa. Número,3149.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Vivienda nueva. Compraventa. Número,10123.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Vivienda libre. Compraventa. Número,44548.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. General. Compraventa. Número,47697.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Vivienda segunda mano. Compraventa. Número,6786.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Vivienda protegida. Compraventa. Número,738.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Vivienda nueva. Compraventa. Número,2624.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Vivienda libre. Compraventa. Número,8672.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,General. Compraventa. Número,9410.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Vivienda segunda mano. Compraventa. Número,51090.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Vivienda protegida. Compraventa. Número,4456.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Vivienda nueva. Compraventa. Número,13640.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Vivienda libre. Compraventa. Número,60274.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. General. Compraventa. Número,64730.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Vivienda segunda mano. Compraventa. Número,9562.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Vivienda protegida. Compraventa. Número,964.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Vivienda nueva. Compraventa. Número,3533.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Vivienda libre. Compraventa. Número,12131.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,General. Compraventa. Número,13095.0,Vivienda
