fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-10-31,2025,octubre,T4,Andalucía,Número. Fincas Urbanas: Total,29146.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Número. Fincas Rústicas,4965.0,Finca
2025-09-30,2025,septiembre,T3,España,Número. Total Nacional. Total fincas,221889.0,Finca
2025-09-30,2025,septiembre,T3,España,Número. Total Nacional. Fincas urbanas: viviendas,106803.0,Finca
2025-09-30,2025,septiembre,T3,España,Número. Total Nacional. Fincas urbanas: solares,8388.0,Finca
2025-09-30,2025,septiembre,T3,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,63845.0,Finca
2025-09-30,2025,septiembre,T3,España,Número. Total Nacional. Fincas Urbanas: Total,179036.0,Finca
2025-09-30,2025,septiembre,T3,España,Número. Total Nacional. Fincas Rústicas,42853.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Número. Total fincas,38093.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Número. Fincas urbanas: viviendas,20608.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Número. Fincas urbanas: solares,1762.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Número. Fincas urbanas: Otras urbanas,10357.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Número. Fincas Urbanas: Total,32727.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Número. Fincas Rústicas,5366.0,Finca
2025-08-31,2025,agosto,T3,España,Número. Total Nacional. Total fincas,198828.0,Finca
2025-08-31,2025,agosto,T3,España,Número. Total Nacional. Fincas urbanas: viviendas,98544.0,Finca
2025-08-31,2025,agosto,T3,España,Número. Total Nacional. Fincas urbanas: solares,7253.0,Finca
2025-08-31,2025,agosto,T3,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,57799.0,Finca
2025-08-31,2025,agosto,T3,España,Número. Total Nacional. Fincas Urbanas: Total,163596.0,Finca
2025-08-31,2025,agosto,T3,España,Número. Total Nacional. Fincas Rústicas,35232.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Número. Total fincas,34665.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Número. Fincas urbanas: viviendas,19303.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Número. Fincas urbanas: solares,1331.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Número. Fincas urbanas: Otras urbanas,9261.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Número. Fincas Urbanas: Total,29895.0,Finca
