fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-07-31,2025,julio,T3,Andalucía,Total. Fincas Urbanas: Total. Número,23739.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Permuta. Fincas Urbanas: Total. Número,34.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Otros. Fincas Urbanas: Total. Número,4329.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Herencia. Fincas Urbanas: Total. Número,3297.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Donación. Fincas Urbanas: Total. Número,426.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Compraventa. Fincas Urbanas: Total. Número,15653.0,Finca
2025-06-30,2025,junio,T2,España,Total Nacional. Total. Fincas Urbanas: Total. Número,171452.0,Finca
2025-06-30,2025,junio,T2,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,228.0,Finca
2025-06-30,2025,junio,T2,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,30262.0,Finca
2025-06-30,2025,junio,T2,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,29215.0,Finca
2025-06-30,2025,junio,T2,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,3580.0,Finca
2025-06-30,2025,junio,T2,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,108167.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Total. Fincas Urbanas: Total. Número,30829.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Permuta. Fincas Urbanas: Total. Número,37.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Otros. Fincas Urbanas: Total. Número,5081.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Herencia. Fincas Urbanas: Total. Número,4659.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Donación. Fincas Urbanas: Total. Número,608.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Compraventa. Fincas Urbanas: Total. Número,20444.0,Finca
